date,Acrylic paints,Watercolor paints,Oil paints,Charcoal pencils,Sketch pads,Drawing paper,Canvases,Paintbrushes,Calligraphy pens,Colored pencils,Artist markers,Pastels,Gel pens,Painting easels,Drawing pencils,Blending stumps,Palette knives,Spray paints,Paint pallets,Paint rollers,Craft glue,Paint thinner,Canvas boards,Art erasers,Pencil sharpeners,Masking tape,Drawing tablets,Art books,Brush cleaners,Art smocks,Paint markers,Colored inks
2021-02-14,0.6126545454545455,0.264576,0.5952,0.20467199999999997,0.10287567567567567,0.12,0.09,0.229632,0.39936,0.21,0.07325217391304348,0.16,0.12,0.0,0.4896,0.0,0.0,0.21587027027027028,0.0,0.04,0.3276,0.12,0.12214468085106382,0.0,0.1337142857142857,0.1,0.04,0.17,0.1152,0.0,0.09,0.0
2021-02-21,0.5218909090909091,0.259584,0.6144000000000001,0.209664,0.0,0.13,0.09,0.264576,0.3328,0.21,0.0,0.16,0.13,0.086112,0.4896,0.0,0.0,0.1585297297297297,0.07823283582089552,0.04,0.3666,0.11,0.09559148936170213,0.0,0.14857142857142858,0.12,0.04,0.2,0.16319999999999998,0.0,0.1,0.0
2021-02-28,0.5218909090909091,0.244608,0.5856,0.16224,0.0,0.12,0.08,0.21465599999999999,0.28287999999999996,0.21,0.0,0.17,0.13,0.06739200000000001,0.4704,0.079872,0.0,0.15515675675675675,0.0,0.04,0.45239999999999997,0.12,0.09293617021276594,0.0,0.11588571428571429,0.13,0.04,0.21,0.07680000000000001,0.0,0.09,0.0
2021-03-07,0.5332363636363636,0.264576,0.5856,0.16224,0.07926486486486485,0.11,0.09,0.21465599999999999,0.37439999999999996,0.2,0.07867826086956521,0.17,0.13,0.069888,0.6335999999999999,0.0,0.0,0.17876756756756756,0.1862686567164179,0.04,0.312,0.13,0.07700425531914894,0.0,0.1337142857142857,0.12,0.04,0.19,0.12672,0.0,0.1,0.0
2021-03-14,0.4765090909090909,0.259584,0.5472,0.09984,0.08095135135135136,0.1,0.09,0.21964799999999998,0.27456,0.18,0.09224347826086955,0.14,0.13,0.0,0.5087999999999999,0.0,0.0,0.20237837837837838,0.0,0.04,0.3354,0.12,0.10886808510638298,0.0,0.13074285714285713,0.12,0.04,0.18,0.07103999999999999,0.0,0.1,0.0
2021-03-21,0.5786181818181818,0.19968,0.5663999999999999,0.13728,0.0,0.12,0.07,0.20467199999999997,0.25792000000000004,0.18,0.10038260869565217,0.15,0.13,0.079872,0.44159999999999994,0.0,0.0,0.19225945945945946,0.0,0.05,0.28859999999999997,0.13,0.13011063829787234,0.0,0.12182857142857142,0.12,0.04,0.18,0.12288,0.0,0.09,0.0
2021-03-28,0.4538181818181818,0.2496,0.5087999999999999,0.122304,0.07926486486486485,0.1,0.08,0.2496,0.2912,0.18,0.0,0.16,0.12,0.113568,0.5376,0.0,0.0,0.1619027027027027,0.0,0.04,0.3432,0.12,0.09293617021276594,0.0,0.15748571428571428,0.12,0.04,0.18,0.14592,0.0,0.09,0.0
2021-04-04,0.6126545454545455,0.21465599999999999,0.624,0.08736,0.0,0.09,0.08,0.264576,0.27456,0.16,0.0705391304347826,0.15,0.12,0.0,0.4224,0.0,0.0,0.24285405405405405,0.0,0.05,0.30419999999999997,0.13,0.09559148936170213,0.0,0.1426285714285714,0.12,0.04,0.18,0.144,0.0,0.09,0.0
2021-04-11,0.4197818181818182,0.23462399999999997,0.5376,0.09984,0.0,0.1,0.07,0.35443199999999997,0.37439999999999996,0.17,0.0705391304347826,0.15,0.12,0.0,0.41279999999999994,0.0,0.103584,0.16527567567567567,0.10431044776119403,0.04,0.3432,0.14,0.06903829787234042,0.0,0.1337142857142857,0.15,0.04,0.24,0.14207999999999998,0.0,0.1,0.0
2021-04-18,0.3857454545454545,0.159744,0.5568,0.09235199999999999,0.0,0.12,0.08,0.384384,0.22464,0.17,0.09495652173913044,0.15,0.11,0.0,0.4608,0.0,0.0,0.18888648648648648,0.08568358208955223,0.04,0.2808,0.13,0.11152340425531913,0.0,0.08914285714285713,0.15,0.04,0.19,0.17088,0.0,0.1,0.0
2021-04-25,0.46516363636363633,0.17971199999999998,0.528,0.14227199999999998,0.0,0.1,0.08,0.264576,0.29951999999999995,0.17,0.06782608695652173,0.14,0.12,0.0,0.3552,0.0,0.0,0.17876756756756756,0.08568358208955223,0.04,0.2964,0.13,0.08762553191489361,0.0,0.0832,0.14,0.03,0.19,0.09024,0.0,0.09,0.0
2021-05-02,0.44247272727272724,0.14975999999999998,0.5376,0.154752,0.07083243243243242,0.11,0.08,0.23961599999999997,0.25792000000000004,0.17,0.0,0.15,0.11,0.113568,0.4032,0.0,0.0,0.23948108108108107,0.1061731343283582,0.04,0.37439999999999996,0.14,0.1141787234042553,0.0,0.1426285714285714,0.13,0.03,0.2,0.09792,0.0,0.11,0.0
2021-05-09,0.46516363636363633,0.14476799999999998,0.5087999999999999,0.094848,0.0,0.11,0.07,0.21465599999999999,0.208,0.16,0.10038260869565217,0.16,0.11,0.0,0.432,0.0,0.0,0.2361081081081081,0.0,0.04,0.3588,0.14,0.09559148936170213,0.0,0.1456,0.13,0.03,0.18,0.11711999999999999,0.0,0.1,0.0
2021-05-16,0.46516363636363633,0.14476799999999998,0.5087999999999999,0.16972800000000002,0.0,0.1,0.08,0.304512,0.24128,0.17,0.0,0.14,0.1,0.0,0.4512,0.0,0.0,0.21587027027027028,0.12107462686567164,0.05,0.22619999999999998,0.14,0.14338723404255319,0.0,0.22285714285714286,0.13,0.03,0.19,0.096,0.0,0.11,0.0
2021-05-23,0.4311272727272727,0.23462399999999997,0.6047999999999999,0.10233599999999998,0.0,0.11,0.08,0.18470399999999998,0.25792000000000004,0.17,0.07867826086956521,0.14,0.1,0.0,0.44159999999999994,0.0,0.0,0.252972972972973,0.0,0.03,0.3198,0.13,0.1141787234042553,0.0,0.11588571428571429,0.14,0.04,0.19,0.08064,0.0,0.11,0.0
2021-05-30,0.48785454545454543,0.19968,0.5184,0.14227199999999998,0.0,0.09,0.08,0.36940799999999996,0.25792000000000004,0.17,0.0,0.12,0.1,0.0,0.4704,0.0,0.0,0.2496,0.12293731343283582,0.04,0.3198,0.15,0.08497021276595744,0.0,0.13074285714285713,0.14,0.03,0.17,0.08448,0.0,0.11,0.0
2021-06-06,0.4311272727272727,0.079872,0.4704,0.104832,0.0,0.08,0.07,0.254592,0.25792000000000004,0.16,0.08410434782608696,0.13,0.09,0.0,0.39359999999999995,0.0,0.0,0.29007567567567566,0.1415641791044776,0.04,0.351,0.13,0.09028085106382978,0.0,0.08914285714285713,0.14,0.03,0.18,0.13631999999999997,0.0,0.11,0.0
2021-06-13,0.46516363636363633,0.10982399999999999,0.5184,0.08985599999999999,0.0,0.09,0.09,0.189696,0.22464,0.15,0.08139130434782609,0.14,0.11,0.101088,0.48,0.0,0.0,0.2867027027027027,0.0,0.04,0.312,0.14,0.09028085106382978,0.0,0.15154285714285712,0.14,0.03,0.18,0.08832,0.0,0.11,0.0
2021-06-20,0.3517090909090909,0.259584,0.432,0.11980799999999998,0.0,0.08,0.08,0.229632,0.31616,0.16,0.0,0.13,0.11,0.0,0.4992,0.0,0.0,0.16864864864864865,0.0,0.04,0.312,0.13,0.08231489361702127,0.0,0.08022857142857143,0.14,0.05,0.18,0.1056,0.0,0.11,0.0
2021-06-27,0.4538181818181818,0.19968,0.4896,0.08985599999999999,0.0,0.09,0.08,0.23462399999999997,0.208,0.16,0.07867826086956521,0.16,0.11,0.0,0.4224,0.078624,0.0,0.1990054054054054,0.0,0.04,0.312,0.13,0.07965957446808511,0.0,0.1248,0.14,0.04,0.17,0.11904,0.0,0.09,0.0
2021-07-04,0.4311272727272727,0.159744,0.48,0.10732799999999999,0.0,0.08,0.07,0.28953599999999996,0.27456,0.17,0.10309565217391303,0.12,0.09,0.0,0.432,0.0,0.0,0.1484108108108108,0.1061731343283582,0.04,0.2808,0.14,0.15400851063829787,0.0,0.09805714285714286,0.15,0.04,0.19,0.08448,0.0,0.1,0.0
2021-07-11,0.48785454545454543,0.23462399999999997,0.4032,0.08985599999999999,0.0,0.08,0.08,0.189696,0.29951999999999995,0.17,0.0,0.13,0.13,0.1248,0.36479999999999996,0.0,0.0,0.19563243243243242,0.0,0.04,0.25739999999999996,0.13,0.0982468085106383,0.0,0.1129142857142857,0.14,0.03,0.18,0.1344,0.0,0.1,0.0
2021-07-18,0.4765090909090909,0.17971199999999998,0.5087999999999999,0.0,0.0,0.08,0.08,0.26956800000000003,0.3328,0.21,0.08410434782608696,0.14,0.12,0.0,0.36479999999999996,0.0,0.0,0.1990054054054054,0.0,0.04,0.2652,0.14,0.09559148936170213,0.0,0.12777142857142856,0.15,0.04,0.17,0.1056,0.0,0.09,0.0
2021-07-25,0.3857454545454545,0.189696,0.48,0.132288,0.0,0.08,0.08,0.23462399999999997,0.32448,0.21,0.0,0.14,0.13,0.0,0.4704,0.0,0.0,0.16864864864864865,0.0,0.04,0.3978,0.13,0.1062127659574468,0.0,0.18125714285714284,0.15,0.03,0.17,0.07296,0.0,0.1,0.0
2021-08-01,0.5559272727272726,0.264576,0.39359999999999995,0.16224,0.0,0.08,0.07,0.17472,0.34112,0.22,0.0,0.12,0.14,0.0,0.4512,0.0,0.0,0.19225945945945946,0.0,0.04,0.28859999999999997,0.13,0.0,0.0,0.1366857142857143,0.15,0.03,0.16,0.10752,0.0,0.11,0.0
2021-08-08,0.5445818181818182,0.26956800000000003,0.5087999999999999,0.14227199999999998,0.0,0.09,0.08,0.18470399999999998,0.24128,0.23,0.0,0.14,0.16,0.0,0.5663999999999999,0.0,0.0,0.20912432432432432,0.0,0.04,0.3588,0.12,0.12745531914893615,0.094848,0.12182857142857142,0.14,0.03,0.18,0.0,0.0,0.11,0.0
2021-08-15,0.4765090909090909,0.254592,0.528,0.14476799999999998,0.0,0.1,0.07,0.254592,0.29951999999999995,0.24,0.10852173913043478,0.15,0.17,0.0,0.6047999999999999,0.0,0.0,0.20237837837837838,0.09685970149253731,0.04,0.2496,0.12,0.07434893617021276,0.0,0.19017142857142855,0.15,0.03,0.18,0.08256,0.0,0.1,0.0
2021-08-22,0.3857454545454545,0.20467199999999997,0.4992,0.17472,0.08095135135135136,0.1,0.08,0.21964799999999998,0.25792000000000004,0.23,0.09224347826086955,0.13,0.16,0.0,0.6335999999999999,0.0,0.0,0.17876756756756756,0.0,0.04,0.3588,0.16,0.13807659574468084,0.0,0.1337142857142857,0.16,0.03,0.18,0.09408,0.0,0.1,0.0
2021-08-29,0.46516363636363633,0.22464,0.5087999999999999,0.14476799999999998,0.0,0.12,0.07,0.229632,0.27456,0.21,0.0976695652173913,0.13,0.14,0.0,0.4704,0.0,0.0,0.1720216216216216,0.0,0.04,0.351,0.16,0.1062127659574468,0.0,0.16045714285714285,0.16,0.03,0.18,0.11904,0.0,0.09,0.0
2021-09-05,0.5105454545454545,0.21465599999999999,0.4896,0.10982399999999999,0.0,0.11,0.07,0.2496,0.2496,0.2,0.0,0.13,0.14,0.0,0.4992,0.0,0.0,0.21249729729729727,0.09499701492537313,0.05,0.3354,0.14,0.0982468085106383,0.0,0.23474285714285714,0.13,0.03,0.18,0.096,0.0,0.1,0.0
2021-09-12,0.40843636363636365,0.189696,0.5376,0.13478400000000001,0.0,0.11,0.07,0.29951999999999995,0.35775999999999997,0.19,0.0,0.12,0.12,0.0,0.576,0.0,0.0,0.19563243243243242,0.0,0.14,0.30419999999999997,0.11,0.1141787234042553,0.0,0.12182857142857142,0.14,0.04,0.18,0.08832,0.0,0.09,0.0
2021-09-19,0.44247272727272724,0.23462399999999997,0.4992,0.232128,0.0,0.12,0.07,0.209664,0.31616,0.19,0.0,0.13,0.12,0.0,0.6144000000000001,0.0,0.0,0.18214054054054052,0.07823283582089552,0.12,0.351,0.14,0.13011063829787234,0.0,0.1366857142857143,0.13,0.04,0.18,0.14016,0.0,0.1,0.0
2021-09-26,0.46516363636363633,0.20467199999999997,0.528,0.152256,0.0860108108108108,0.13,0.08,0.17971199999999998,0.25792000000000004,0.19,0.08410434782608696,0.13,0.13,0.0,0.5663999999999999,0.0,0.0,0.17876756756756756,0.0,0.03,0.3822,0.13,0.1141787234042553,0.0,0.1426285714285714,0.13,0.04,0.18,0.07487999999999999,0.0,0.1,0.0
2021-10-03,0.5105454545454545,0.21964799999999998,0.5472,0.097344,0.0,0.12,0.08,0.194688,0.32448,0.18,0.07325217391304348,0.14,0.11,0.0,0.528,0.0,0.0,0.20575135135135134,0.0,0.04,0.45239999999999997,0.14,0.09559148936170213,0.0,0.19017142857142855,0.12,0.04,0.18,0.09984,0.0,0.1,0.0
2021-10-10,0.5445818181818182,0.2496,0.4608,0.164736,0.0,0.12,0.09,0.21964799999999998,0.30784,0.18,0.0,0.15,0.12,0.0,0.5568,0.0,0.0,0.19563243243243242,0.0,0.04,0.4836,0.12,0.16197446808510638,0.0,0.1248,0.14,0.03,0.2,0.10368,0.0,0.11,0.0
2021-10-17,0.5332363636363636,0.26956800000000003,0.5856,0.104832,0.0,0.13,0.08,0.20467199999999997,0.26624,0.18,0.08410434782608696,0.14,0.13,0.0,0.624,0.0,0.0,0.19225945945945946,0.0,0.04,0.4992,0.13,0.0,0.0,0.15154285714285712,0.15,0.04,0.19,0.08064,0.0,0.11,0.0
2021-10-24,0.6807272727272726,0.14975999999999998,0.5952,0.09984,0.0,0.13,0.08,0.194688,0.32448,0.18,0.08139130434782609,0.15,0.11,0.08486400000000001,0.6047999999999999,0.0,0.0,0.21924324324324324,0.08382089552238806,0.03,0.5304,0.12,0.07700425531914894,0.0,0.23177142857142857,0.16,0.04,0.19,0.11711999999999999,0.0,0.11,0.0
2021-10-31,0.4538181818181818,0.194688,0.44159999999999994,0.157248,0.0860108108108108,0.12,0.08,0.259584,0.30784,0.19,0.07325217391304348,0.15,0.11,0.077376,0.672,0.0,0.0,0.252972972972973,0.0,0.04,0.4758,0.1,0.10355744680851063,0.0,0.16937142857142856,0.14,0.05,0.19,0.1248,0.0,0.09,0.0
2021-11-07,0.4992,0.16972800000000002,0.5184,0.104832,0.08095135135135136,0.12,0.09,0.209664,0.36607999999999996,0.22,0.14379130434782608,0.17,0.13,0.086112,0.7007999999999999,0.0,0.0,0.22261621621621622,0.0,0.03,0.5616,0.11,0.10886808510638298,0.0,0.16045714285714285,0.14,0.06,0.22,0.09408,0.0,0.11,0.0
2021-11-14,0.5332363636363636,0.26956800000000003,0.576,0.18719999999999998,0.12311351351351352,0.14,0.1,0.229632,0.38272,0.24,0.10852173913043478,0.16,0.14,0.07113599999999999,0.6911999999999999,0.0,0.0,0.23273513513513513,0.08754626865671641,0.04,0.40559999999999996,0.12,0.14604255319148937,0.0,0.07725714285714286,0.14,0.06,0.22,0.13248,0.0,0.11,0.0
2021-11-21,0.46516363636363633,0.26956800000000003,0.5663999999999999,0.16972800000000002,0.1484108108108108,0.11,0.1,0.20467199999999997,0.31616,0.25,0.14921739130434783,0.15,0.13,0.0,0.7392,0.0,0.0,0.21587027027027028,0.0,0.03,0.5382,0.11,0.1327659574468085,0.0,0.1337142857142857,0.13,0.09,0.23,0.12288,0.0,0.13,0.0
2021-11-28,0.4992,0.27456,0.5663999999999999,0.23711999999999997,0.10287567567567567,0.14,0.11,0.264576,0.39104,0.28,0.16549565217391302,0.17,0.17,0.09110399999999999,0.8543999999999999,0.0,0.0,0.1619027027027027,0.0,0.04,0.5226,0.13,0.17790638297872338,0.0,0.11588571428571429,0.16,0.08,0.24,0.1344,0.0,0.13,0.0
2021-12-05,0.5332363636363636,0.2496,0.5472,0.194688,0.16864864864864865,0.13,0.11,0.264576,0.36607999999999996,0.25,0.14921739130434783,0.17,0.18,0.11731199999999999,0.7776,0.0,0.0,0.1720216216216216,0.0,0.03,0.6162,0.11,0.10355744680851063,0.0,0.17828571428571427,0.13,0.06,0.26,0.0,0.0,0.14,0.0
2021-12-12,0.5559272727272726,0.2496,0.6527999999999999,0.14476799999999998,0.14335135135135135,0.14,0.1,0.21465599999999999,0.52416,0.23,0.12751304347826087,0.15,0.17,0.0,0.816,0.0,0.0,0.19225945945945946,0.0,0.03,0.507,0.11,0.1141787234042553,0.0,0.16937142857142856,0.12,0.06,0.27,0.1056,0.0,0.15,0.0
2021-12-19,0.5445818181818182,0.254592,0.5952,0.20467199999999997,0.09781621621621621,0.12,0.08,0.20467199999999997,0.5824,0.21,0.11937391304347826,0.17,0.14,0.0,0.7968000000000001,0.0,0.0,0.14166486486486485,0.0,0.02,0.45239999999999997,0.1,0.08762553191489361,0.0,0.1426285714285714,0.11,0.06,0.2,0.09216,0.0,0.13,0.0
2021-12-26,0.5672727272727273,0.264576,0.7295999999999999,0.21964799999999998,0.0,0.1,0.09,0.19968,0.44928,0.22,0.0976695652173913,0.17,0.12,0.0,0.6911999999999999,0.0,0.0,0.16864864864864865,0.0,0.03,0.3432,0.12,0.1141787234042553,0.0,0.08617142857142857,0.11,0.06,0.18,0.07680000000000001,0.0,0.09,0.0
2022-01-02,0.6126545454545455,0.27456,0.72,0.17971199999999998,0.0,0.12,0.1,0.334464,0.42432,0.24,0.14379130434782608,0.16,0.16,0.0,0.768,0.0,0.0,0.24622702702702703,0.0,0.03,0.4758,0.11,0.16462978723404254,0.0,0.15154285714285712,0.13,0.05,0.24,0.11711999999999999,0.0,0.1,0.0
2022-01-09,0.6126545454545455,0.319488,0.72,0.21715199999999998,0.09781621621621621,0.15,0.09,0.279552,0.30784,0.21,0.07867826086956521,0.17,0.14,0.0,0.5856,0.0,0.0,0.1619027027027027,0.0,0.04,0.45239999999999997,0.12,0.11152340425531913,0.0,0.11885714285714284,0.14,0.05,0.23,0.18432,0.0,0.08,0.0
2022-01-16,0.5559272727272726,0.21465599999999999,0.48,0.189696,0.0,0.15,0.09,0.229632,0.29951999999999995,0.19,0.0,0.17,0.11,0.0,0.5184,0.0,0.0,0.15515675675675675,0.0,0.04,0.43679999999999997,0.11,0.09293617021276594,0.0,0.1456,0.13,0.03,0.24,0.0,0.0,0.09,0.0
2022-01-23,0.5218909090909091,0.23961599999999997,0.6911999999999999,0.21715199999999998,0.0,0.14,0.08,0.19968,0.39104,0.2,0.0976695652173913,0.16,0.14,0.0,0.6527999999999999,0.0,0.08736,0.17876756756756756,0.07450746268656716,0.04,0.4134,0.12,0.16462978723404254,0.0,0.12182857142857142,0.15,0.04,0.24,0.09216,0.0,0.09,0.0
2022-01-30,0.5899636363636364,0.27456,0.768,0.197184,0.0,0.14,0.1,0.23462399999999997,0.36607999999999996,0.21,0.0,0.17,0.13,0.0,0.5568,0.103584,0.086112,0.1619027027027027,0.0800955223880597,0.04,0.3978,0.12,0.1141787234042553,0.0,0.1129142857142857,0.14,0.04,0.25,0.14207999999999998,0.0,0.09,0.0
2022-02-06,0.6126545454545455,0.29951999999999995,0.7871999999999999,0.197184,0.0,0.17,0.09,0.29452799999999996,0.27456,0.18,0.17906086956521738,0.17,0.15,0.07363199999999999,0.6144000000000001,0.0,0.0,0.2563459459459459,0.08382089552238806,0.04,0.5771999999999999,0.13,0.08231489361702127,0.0,0.16937142857142856,0.14,0.03,0.26,0.144,0.0,0.11,0.0
2022-02-13,0.5786181818181818,0.27456,0.6144000000000001,0.11731199999999999,0.0,0.15,0.1,0.209664,0.34944,0.18,0.0976695652173913,0.17,0.13,0.064896,0.5184,0.0,0.0,0.20912432432432432,0.1061731343283582,0.04,0.45239999999999997,0.13,0.07434893617021276,0.0,0.19908571428571428,0.12,0.04,0.24,0.08832,0.0,0.09,0.0
2022-02-20,0.6353454545454545,0.2496,0.6527999999999999,0.172224,0.0,0.13,0.09,0.159744,0.24128,0.19,0.11123478260869564,0.17,0.13,0.05990399999999999,0.6047999999999999,0.0,0.0,0.2563459459459459,0.08940895522388059,0.04,0.4446,0.13,0.09028085106382978,0.0,0.11885714285714284,0.13,0.05,0.25,0.11136,0.0,0.09,0.0
2022-02-27,0.4765090909090909,0.304512,0.6144000000000001,0.14227199999999998,0.0,0.16,0.08,0.23462399999999997,0.19136,0.18,0.11937391304347826,0.17,0.13,0.07113599999999999,0.6335999999999999,0.0,0.0,0.21924324324324324,0.09499701492537313,0.04,0.40559999999999996,0.13,0.10886808510638298,0.0,0.104,0.13,0.04,0.25,0.11904,0.0,0.1,0.0
2022-03-06,0.5672727272727273,0.19968,0.72,0.139776,0.0,0.14,0.09,0.16972800000000002,0.29951999999999995,0.18,0.09495652173913044,0.16,0.12,0.0,0.5568,0.083616,0.0,0.15515675675675675,0.10803582089552238,0.04,0.4758,0.12,0.11683404255319149,0.0,0.15451428571428572,0.14,0.03,0.21,0.12288,0.0,0.1,0.0
2022-03-13,0.5786181818181818,0.22464,0.624,0.069888,0.06071351351351351,0.12,0.09,0.209664,0.25792000000000004,0.19,0.08410434782608696,0.17,0.13,0.063648,0.5952,0.0,0.0,0.2833297297297297,0.08940895522388059,0.04,0.38999999999999996,0.15,0.13807659574468084,0.0,0.1664,0.13,0.04,0.22,0.10368,0.0,0.1,0.0
2022-03-20,0.5445818181818182,0.22464,0.6047999999999999,0.132288,0.0,0.13,0.09,0.189696,0.208,0.19,0.0,0.18,0.14,0.0624,0.5472,0.0,0.0,0.26646486486486487,0.0,0.04,0.3666,0.14,0.1248,0.0,0.104,0.14,0.03,0.25,0.15744,0.0,0.09,0.0
2022-03-27,0.5559272727272726,0.279552,0.576,0.152256,0.08432432432432432,0.17,0.09,0.279552,0.2912,0.21,0.06782608695652173,0.18,0.13,0.05990399999999999,0.72,0.0,0.08985599999999999,0.1720216216216216,0.1248,0.04,0.37439999999999996,0.14,0.1141787234042553,0.0,0.17828571428571427,0.12,0.04,0.25,0.10752,0.0,0.11,0.0
2022-04-03,0.6126545454545455,0.244608,0.5663999999999999,0.09235199999999999,0.06408648648648647,0.17,0.09,0.29951999999999995,0.2912,0.2,0.06511304347826087,0.17,0.13,0.057408,0.6335999999999999,0.0,0.0,0.20575135135135134,0.0,0.04,0.5226,0.13,0.15666382978723403,0.0,0.1961142857142857,0.14,0.04,0.27,0.10752,0.0,0.1,0.07363199999999999
2022-04-10,0.5445818181818182,0.209664,0.5376,0.152256,0.05734054054054054,0.15,0.08,0.264576,0.26624,0.18,0.11937391304347826,0.16,0.11,0.0,0.5184,0.0,0.0,0.22936216216216215,0.06333134328358209,0.04,0.4134,0.15,0.12745531914893615,0.0,0.1337142857142857,0.14,0.03,0.25,0.0,0.0,0.1,0.0
2022-04-17,0.5786181818181818,0.22464,0.624,0.152256,0.0,0.17,0.09,0.26956800000000003,0.24128,0.18,0.0705391304347826,0.17,0.12,0.0,0.5184,0.0,0.053663999999999996,0.24285405405405405,0.10803582089552238,0.03,0.42119999999999996,0.15,0.17259574468085107,0.0,0.17234285714285713,0.12,0.03,0.26,0.12288,0.0,0.1,0.0
2022-04-24,0.6013090909090909,0.23961599999999997,0.6816,0.114816,0.05902702702702702,0.18,0.09,0.314496,0.29951999999999995,0.21,0.08410434782608696,0.17,0.13,0.0,0.48,0.0,0.0,0.15178378378378377,0.07264477611940298,0.04,0.38999999999999996,0.17,0.12214468085106382,0.0,0.1456,0.15,0.03,0.25,0.11136,0.0,0.11,0.0
