date,Acrylic paints,Watercolor paints,Oil paints,Charcoal pencils,Sketch pads,Drawing paper,Canvases,Paintbrushes,Calligraphy pens,Colored pencils,Artist markers,Pastels,Gel pens,Painting easels,Drawing pencils,Blending stumps,Palette knives,Spray paints,Paint pallets,Paint rollers,Craft glue,Paint thinner,Canvas boards,Art erasers,Pencil sharpeners,Masking tape,Drawing tablets,Art books,Brush cleaners,Art smocks,Paint markers,Colored inks
2022-05-01,0.6126545454545455,0.194688,0.5568,0.14476799999999998,0.05734054054054054,0.17,0.09,0.259584,0.26624,0.21,0.11123478260869564,0.17,0.13,0.05116799999999999,0.5952,0.0,0.0,0.22936216216216215,0.05774328358208955,0.04,0.3978,0.15,0.1141787234042553,0.0,0.1456,0.14,0.03,0.26,0.11904,0.0,0.11,0.0
2022-05-08,0.4992,0.22464,0.6047999999999999,0.10732799999999999,0.0,0.19,0.08,0.16972800000000002,0.29951999999999995,0.2,0.11394782608695651,0.16,0.12,0.0,0.4608,0.0,0.0,0.18888648648648648,0.1061731343283582,0.04,0.3666,0.15,0.08231489361702127,0.0,0.0,0.15,0.03,0.26,0.0,0.0,0.11,0.0
2022-05-15,0.5218909090909091,0.194688,0.5472,0.154752,0.0,0.18,0.07,0.26956800000000003,0.26624,0.19,0.10038260869565217,0.17,0.11,0.0,0.5952,0.0,0.0,0.24622702702702703,0.0,0.05,0.40559999999999996,0.14,0.07700425531914894,0.0,0.13074285714285713,0.14,0.03,0.22,0.0,0.0,0.12,0.0
2022-05-22,0.5332363636363636,0.13478400000000001,0.576,0.10982399999999999,0.0,0.16,0.08,0.279552,0.27456,0.18,0.06511304347826087,0.15,0.12,0.0,0.5472,0.0,0.0,0.2597189189189189,0.06705671641791044,0.05,0.3666,0.16,0.1248,0.0,0.104,0.14,0.04,0.26,0.10175999999999999,0.0,0.12,0.0
2022-05-29,0.5559272727272726,0.23462399999999997,0.5568,0.094848,0.0,0.12,0.08,0.2496,0.2912,0.17,0.0,0.16,0.1,0.0,0.4608,0.0,0.0,0.23273513513513513,0.0,0.04,0.3588,0.16,0.11948936170212766,0.0,0.16342857142857142,0.14,0.03,0.23,0.15167999999999998,0.0,0.12,0.0
2022-06-05,0.5218909090909091,0.264576,0.5568,0.13728,0.06745945945945946,0.13,0.09,0.194688,0.29951999999999995,0.18,0.07325217391304348,0.15,0.11,0.0,0.48,0.0,0.0,0.23273513513513513,0.07264477611940298,0.04,0.40559999999999996,0.14,0.0982468085106383,0.0,0.16045714285714285,0.16,0.03,0.21,0.16128,0.0,0.12,0.0
2022-06-12,0.5105454545454545,0.319488,0.4704,0.1248,0.0,0.12,0.09,0.21465599999999999,0.30784,0.18,0.10852173913043478,0.13,0.13,0.0,0.4608,0.0,0.0,0.3136864864864865,0.11176119402985074,0.03,0.4446,0.14,0.06903829787234042,0.0,0.1248,0.14,0.04,0.21,0.16319999999999998,0.0,0.12,0.0
2022-06-19,0.6466909090909091,0.164736,0.5184,0.154752,0.0,0.11,0.08,0.189696,0.2912,0.18,0.11937391304347826,0.14,0.12,0.0,0.4512,0.0,0.0,0.29007567567567566,0.0800955223880597,0.04,0.3354,0.16,0.11948936170212766,0.0,0.14857142857142858,0.14,0.04,0.21,0.12863999999999998,0.0,0.12,0.0
2022-06-26,0.48785454545454543,0.2496,0.6144000000000001,0.08486400000000001,0.08263783783783783,0.11,0.07,0.244608,0.19968,0.18,0.10852173913043478,0.15,0.12,0.076128,0.4608,0.0,0.0,0.2496,0.10989850746268656,0.04,0.3978,0.17,0.140731914893617,0.0,0.10697142857142856,0.14,0.03,0.2,0.11711999999999999,0.0,0.11,0.0
2022-07-03,0.5445818181818182,0.22464,0.5952,0.167232,0.0,0.11,0.09,0.259584,0.14975999999999998,0.19,0.0,0.16,0.12,0.0,0.5087999999999999,0.0,0.0,0.2765837837837838,0.0,0.04,0.3432,0.15,0.140731914893617,0.0,0.06834285714285715,0.14,0.03,0.21,0.09408,0.0,0.11,0.0
2022-07-10,0.5899636363636364,0.23462399999999997,0.5376,0.127296,0.0,0.12,0.09,0.21964799999999998,0.3328,0.22,0.11123478260869564,0.15,0.15,0.06864,0.4608,0.0,0.0,0.18888648648648648,0.12852537313432835,0.05,0.4134,0.16,0.15931914893617022,0.0,0.11588571428571429,0.14,0.04,0.22,0.11904,0.0,0.12,0.0
2022-07-17,0.5218909090909091,0.22464,0.5184,0.132288,0.06745945945945946,0.11,0.09,0.23462399999999997,0.2912,0.21,0.0,0.16,0.14,0.0,0.432,0.0,0.0,0.2361081081081081,0.1322507462686567,0.05,0.4134,0.16,0.0,0.0,0.09211428571428572,0.14,0.04,0.22,0.18816,0.0,0.12,0.0
2022-07-24,0.5899636363636364,0.259584,0.48,0.09984,0.09781621621621621,0.13,0.08,0.244608,0.25792000000000004,0.23,0.08410434782608696,0.15,0.15,0.0,0.4992,0.0,0.0,0.23948108108108107,0.10058507462686567,0.05,0.3822,0.15,0.1062127659574468,0.0,0.1248,0.13,0.03,0.23,0.11711999999999999,0.0,0.12,0.0
2022-07-31,0.6466909090909091,0.29452799999999996,0.5087999999999999,0.1248,0.0,0.12,0.08,0.2496,0.27456,0.28,0.2577391304347826,0.15,0.17,0.0,0.5663999999999999,0.0,0.097344,0.2563459459459459,0.06891940298507462,0.05,0.3666,0.16,0.11683404255319149,0.0,0.21394285714285713,0.15,0.03,0.23,0.14207999999999998,0.0,0.12,0.0
2022-08-07,0.5559272727272726,0.19968,0.5376,0.13478400000000001,0.0,0.13,0.08,0.17472,0.27456,0.29,0.1519304347826087,0.15,0.15,0.0,0.48,0.0,0.064896,0.1382918918918919,0.0,0.04,0.351,0.15,0.15931914893617022,0.0,0.29714285714285715,0.16,0.03,0.27,0.0,0.0,0.12,0.0
2022-08-14,0.5218909090909091,0.23462399999999997,0.6047999999999999,0.094848,0.0,0.15,0.07,0.209664,0.23296,0.27,0.13836521739130433,0.16,0.16,0.0,0.6047999999999999,0.0,0.0,0.20912432432432432,0.0,0.04,0.3978,0.15,0.13011063829787234,0.0,0.17234285714285713,0.16,0.03,0.27,0.09408,0.0,0.12,0.0
2022-08-21,0.6013090909090909,0.21964799999999998,0.6527999999999999,0.21216,0.07589189189189188,0.17,0.09,0.17971199999999998,0.15808,0.27,0.10309565217391303,0.17,0.15,0.0,0.72,0.08112,0.0,0.18214054054054052,0.08195820895522388,0.04,0.46799999999999997,0.16,0.14869787234042553,0.0,0.21394285714285713,0.17,0.04,0.27,0.192,0.06864,0.12,0.0
2022-08-28,0.5672727272727273,0.254592,0.5856,0.1248,0.11974054054054054,0.18,0.08,0.21465599999999999,0.34112,0.24,0.0,0.17,0.14,0.07238399999999999,0.72,0.0,0.0,0.15515675675675675,0.06519402985074627,0.04,0.3588,0.14,0.13011063829787234,0.0,0.1961142857142857,0.17,0.04,0.27,0.07487999999999999,0.0,0.11,0.0
2022-09-04,0.4311272727272727,0.29452799999999996,0.624,0.164736,0.0,0.17,0.08,0.17472,0.22464,0.2,0.0,0.16,0.13,0.0,0.5952,0.0,0.0,0.23273513513513513,0.0,0.04,0.4446,0.13,0.16197446808510638,0.0,0.12777142857142856,0.14,0.03,0.28,0.15360000000000001,0.0,0.11,0.0
2022-09-11,0.5218909090909091,0.209664,0.5856,0.132288,0.0,0.19,0.09,0.26956800000000003,0.28287999999999996,0.2,0.08681739130434782,0.16,0.13,0.0,0.6624,0.0,0.0,0.18214054054054052,0.09313432835820895,0.04,0.42119999999999996,0.14,0.10886808510638298,0.0,0.1426285714285714,0.15,0.03,0.26,0.1248,0.0,0.11,0.0
2022-09-18,0.46516363636363633,0.23961599999999997,0.6911999999999999,0.16972800000000002,0.0,0.17,0.09,0.21964799999999998,0.26624,0.19,0.16278260869565217,0.17,0.12,0.0,0.528,0.0,0.0,0.20237837837837838,0.0,0.05,0.4602,0.13,0.10090212765957446,0.0,0.1456,0.14,0.02,0.24,0.09216,0.0,0.11,0.0
2022-09-25,0.5332363636363636,0.21465599999999999,0.72,0.16224,0.08263783783783783,0.18,0.08,0.189696,0.24128,0.2,0.09495652173913044,0.15,0.12,0.0,0.6047999999999999,0.0,0.0,0.18888648648648648,0.1248,0.05,0.4992,0.14,0.07169361702127659,0.0,0.1664,0.14,0.03,0.24,0.10752,0.0,0.12,0.0
2022-10-02,0.46516363636363633,0.194688,0.5376,0.14227199999999998,0.0,0.18,0.09,0.229632,0.208,0.19,0.13565217391304346,0.15,0.13,0.079872,0.48,0.0,0.0,0.26646486486486487,0.12107462686567164,0.05,0.6162,0.15,0.09559148936170213,0.0,0.15154285714285712,0.15,0.03,0.26,0.08832,0.0,0.12,0.0
2022-10-09,0.5899636363636364,0.28953599999999996,0.7295999999999999,0.16224,0.0,0.17,0.07,0.19968,0.23296,0.2,0.15464347826086955,0.17,0.13,0.0,0.44159999999999994,0.0,0.0,0.2597189189189189,0.0,0.05,0.5538,0.14,0.12745531914893615,0.0,0.15748571428571428,0.15,0.05,0.26,0.12863999999999998,0.0,0.12,0.0
2022-10-16,0.44247272727272724,0.2496,0.6911999999999999,0.10732799999999999,0.08769729729729729,0.17,0.09,0.209664,0.2496,0.19,0.0,0.16,0.13,0.0,0.624,0.0,0.0,0.24285405405405405,0.0,0.04,0.5459999999999999,0.13,0.13807659574468084,0.0,0.1426285714285714,0.16,0.03,0.25,0.09024,0.0,0.13,0.0
2022-10-23,0.5218909090909091,0.264576,0.5952,0.17472,0.0,0.18,0.08,0.209664,0.28287999999999996,0.19,0.11123478260869564,0.16,0.13,0.0,0.5184,0.0,0.0,0.1585297297297297,0.08568358208955223,0.04,0.7332,0.13,0.1248,0.0,0.14857142857142858,0.16,0.03,0.23,0.08832,0.0,0.13,0.0
2022-10-30,0.4765090909090909,0.27456,0.6432,0.10982399999999999,0.08432432432432432,0.18,0.09,0.129792,0.19136,0.21,0.11394782608695651,0.16,0.13,0.05990399999999999,0.528,0.0,0.0,0.20575135135135134,0.0,0.03,0.43679999999999997,0.13,0.08497021276595744,0.0,0.1337142857142857,0.14,0.03,0.25,0.14016,0.0,0.12,0.0
2022-11-06,0.5105454545454545,0.264576,0.5856,0.16224,0.07589189189189188,0.17,0.09,0.17971199999999998,0.27456,0.18,0.11666086956521739,0.16,0.13,0.0,0.6144000000000001,0.0,0.0,0.21587027027027028,0.06891940298507462,0.04,0.6162,0.11,0.1141787234042553,0.0,0.19314285714285714,0.13,0.05,0.27,0.0672,0.0,0.12,0.0
2022-11-13,0.5559272727272726,0.21465599999999999,0.6335999999999999,0.127296,0.10118918918918919,0.18,0.09,0.22464,0.32448,0.23,0.11666086956521739,0.18,0.14,0.079872,0.6047999999999999,0.0,0.0,0.1585297297297297,0.0,0.04,0.5771999999999999,0.11,0.11948936170212766,0.0,0.11588571428571429,0.13,0.05,0.28,0.07680000000000001,0.0,0.14,0.0
2022-11-20,0.48785454545454543,0.28953599999999996,0.5376,0.139776,0.11299459459459459,0.13,0.08,0.189696,0.27456,0.22,0.18719999999999998,0.16,0.15,0.079872,0.624,0.0,0.0,0.21587027027027028,0.0,0.04,0.4602,0.1,0.10886808510638298,0.0,0.16045714285714285,0.12,0.1,0.27,0.10752,0.0,0.17,0.0
2022-11-27,0.5559272727272726,0.279552,0.5856,0.207168,0.15347027027027027,0.19,0.11,0.21964799999999998,0.45759999999999995,0.25,0.11394782608695651,0.17,0.16,0.079872,0.5952,0.0,0.0,0.1349189189189189,0.0707820895522388,0.03,0.5226,0.11,0.11152340425531913,0.0,0.1337142857142857,0.13,0.07,0.33,0.09216,0.0,0.18,0.0
2022-12-04,0.5899636363636364,0.384384,0.5952,0.207168,0.1467243243243243,0.2,0.11,0.209664,0.46592,0.26,0.1953391304347826,0.17,0.18,0.07363199999999999,0.7776,0.0,0.0,0.14166486486486485,0.06333134328358209,0.03,0.6941999999999999,0.11,0.11948936170212766,0.0,0.1337142857142857,0.13,0.06,0.34,0.10368,0.0,0.17,0.0
2022-12-11,0.48785454545454543,0.304512,0.576,0.23711999999999997,0.08938378378378378,0.22,0.1,0.2496,0.46592,0.27,0.2116173913043478,0.18,0.18,0.07487999999999999,0.7104,0.0,0.0,0.17876756756756756,0.0,0.04,0.702,0.1,0.140731914893617,0.0,0.15451428571428572,0.14,0.06,0.36,0.144,0.0,0.19,0.0
2022-12-18,0.6013090909090909,0.2496,0.5472,0.154752,0.14503783783783783,0.17,0.09,0.27456,0.48256,0.25,0.22518260869565215,0.17,0.16,0.0,0.672,0.09110399999999999,0.0,0.20575135135135134,0.06891940298507462,0.03,0.5226,0.1,0.08497021276595744,0.0,0.1753142857142857,0.12,0.05,0.26,0.11136,0.0,0.21,0.0
2022-12-25,0.48785454545454543,0.259584,0.72,0.23462399999999997,0.0,0.1,0.09,0.17971199999999998,0.46592,0.22,0.1844869565217391,0.17,0.13,0.10732799999999999,0.624,0.08985599999999999,0.0,0.18214054054054052,0.06705671641791044,0.02,0.5304,0.12,0.0982468085106383,0.0,0.09508571428571427,0.12,0.05,0.23,0.1056,0.0,0.13,0.0
2023-01-01,0.5786181818181818,0.27456,0.576,0.14975999999999998,0.0860108108108108,0.15,0.09,0.244608,0.32448,0.21,0.13022608695652174,0.17,0.15,0.0,0.5856,0.0,0.0,0.18888648648648648,0.0,0.03,0.45239999999999997,0.11,0.1248,0.0,0.13074285714285713,0.13,0.03,0.29,0.11136,0.0,0.11,0.0
2023-01-08,0.5559272727272726,0.28953599999999996,0.624,0.209664,0.0,0.19,0.09,0.209664,0.26624,0.24,0.0,0.16,0.15,0.0,0.5856,0.066144,0.0,0.20237837837837838,0.08754626865671641,0.04,0.46799999999999997,0.12,0.09559148936170213,0.0,0.23474285714285714,0.13,0.03,0.3,0.08064,0.0,0.11,0.0
2023-01-15,0.6013090909090909,0.279552,0.5663999999999999,0.202176,0.08263783783783783,0.18,0.1,0.21465599999999999,0.31616,0.22,0.08681739130434782,0.17,0.15,0.079872,0.5663999999999999,0.07487999999999999,0.0,0.1720216216216216,0.0,0.04,0.4758,0.12,0.13542127659574466,0.0,0.1753142857142857,0.14,0.03,0.27,0.0672,0.0,0.1,0.0
2023-01-22,0.6013090909090909,0.264576,0.6047999999999999,0.17721599999999998,0.06071351351351351,0.18,0.09,0.21465599999999999,0.2496,0.21,0.09224347826086955,0.18,0.16,0.05990399999999999,0.72,0.0,0.0,0.1990054054054054,0.07637014925373134,0.04,0.4602,0.12,0.11948936170212766,0.0,0.16045714285714285,0.13,0.03,0.29,0.06528,0.0,0.12,0.0
2023-01-29,0.5786181818181818,0.314496,0.6432,0.14227199999999998,0.07083243243243242,0.19,0.09,0.19968,0.22464,0.21,0.14379130434782608,0.17,0.15,0.0,0.5376,0.0,0.0,0.1248,0.08568358208955223,0.04,0.45239999999999997,0.11,0.13807659574468084,0.0,0.17234285714285713,0.14,0.03,0.27,0.10752,0.0,0.12,0.0
2023-02-05,0.5445818181818182,0.27456,0.624,0.167232,0.0,0.2,0.1,0.22464,0.26624,0.23,0.08681739130434782,0.18,0.13,0.0,0.5472,0.0,0.0,0.20575135135135134,0.07823283582089552,0.04,0.6083999999999999,0.12,0.15666382978723403,0.0,0.17828571428571427,0.14,0.03,0.28,0.09792,0.0,0.11,0.0
2023-02-12,0.5559272727272726,0.23462399999999997,0.4992,0.122304,0.0,0.19,0.08,0.28454399999999996,0.2496,0.2,0.08410434782608696,0.17,0.13,0.0,0.5856,0.0,0.0,0.26646486486486487,0.08195820895522388,0.04,0.507,0.13,0.13542127659574466,0.0,0.13965714285714284,0.13,0.03,0.27,0.096,0.0,0.1,0.0
2023-02-19,0.5105454545454545,0.32448,0.6432,0.17472,0.06408648648648647,0.17,0.07,0.209664,0.24128,0.2,0.08139130434782609,0.16,0.14,0.07487999999999999,0.528,0.0,0.0,0.1585297297297297,0.0,0.04,0.45239999999999997,0.13,0.1327659574468085,0.0,0.12182857142857142,0.14,0.03,0.27,0.13824,0.0,0.12,0.0
2023-02-26,0.5105454545454545,0.264576,0.5952,0.16224,0.0,0.19,0.09,0.259584,0.27456,0.2,0.08139130434782609,0.18,0.14,0.0,0.5087999999999999,0.0624,0.0,0.20575135135135134,0.07823283582089552,0.04,0.4446,0.12,0.1248,0.0,0.11588571428571429,0.14,0.03,0.28,0.17279999999999998,0.0,0.11,0.0
2023-03-05,0.5218909090909091,0.29951999999999995,0.624,0.16972800000000002,0.10118918918918919,0.18,0.08,0.16972800000000002,0.28287999999999996,0.19,0.0,0.19,0.14,0.0,0.4704,0.0,0.0,0.22261621621621622,0.08382089552238806,0.04,0.507,0.12,0.0982468085106383,0.0,0.15451428571428572,0.14,0.03,0.27,0.12288,0.0,0.1,0.0
2023-03-12,0.5105454545454545,0.309504,0.72,0.14476799999999998,0.08263783783783783,0.16,0.08,0.27456,0.29951999999999995,0.19,0.13836521739130433,0.17,0.14,0.0624,0.4992,0.0,0.0,0.17876756756756756,0.0707820895522388,0.04,0.4446,0.13,0.1141787234042553,0.0,0.10994285714285713,0.14,0.02,0.24,0.096,0.0,0.11,0.0
2023-03-19,0.5786181818181818,0.319488,0.6144000000000001,0.13728,0.06745945945945946,0.17,0.09,0.254592,0.30784,0.2,0.14921739130434783,0.18,0.12,0.0,0.5087999999999999,0.0,0.0,0.22936216216216215,0.0,0.04,0.5694,0.12,0.11683404255319149,0.0,0.14857142857142858,0.14,0.02,0.26,0.07487999999999999,0.0,0.11,0.0
2023-03-26,0.5786181818181818,0.21465599999999999,0.5856,0.164736,0.0,0.17,0.09,0.259584,0.2496,0.18,0.11123478260869564,0.19,0.13,0.06864,0.5568,0.0,0.0,0.21924324324324324,0.06705671641791044,0.04,0.5694,0.14,0.12214468085106382,0.0,0.09508571428571427,0.13,0.03,0.26,0.13631999999999997,0.0,0.11,0.0
2023-04-02,0.4765090909090909,0.22464,0.5663999999999999,0.0,0.0,0.17,0.07,0.264576,0.2496,0.18,0.07867826086956521,0.18,0.12,0.0,0.44159999999999994,0.0,0.0,0.22936216216216215,0.07264477611940298,0.04,0.40559999999999996,0.13,0.09559148936170213,0.0,0.13965714285714284,0.14,0.03,0.24,0.12288,0.0,0.12,0.0
2023-04-09,0.4992,0.22464,0.5568,0.09984,0.0,0.17,0.08,0.27456,0.23296,0.17,0.0,0.19,0.11,0.0,0.48,0.0,0.0,0.21249729729729727,0.08382089552238806,0.03,0.3666,0.15,0.06903829787234042,0.0,0.13074285714285713,0.13,0.03,0.24,0.08064,0.0,0.11,0.0
2023-04-16,0.5218909090909091,0.319488,0.6335999999999999,0.077376,0.0,0.18,0.08,0.29951999999999995,0.21631999999999998,0.17,0.0705391304347826,0.19,0.12,0.061152,0.4896,0.0624,0.0,0.2361081081081081,0.1154865671641791,0.04,0.4446,0.12,0.13011063829787234,0.0,0.12182857142857142,0.13,0.02,0.27,0.0,0.0,0.11,0.0
2023-04-23,0.4538181818181818,0.26956800000000003,0.528,0.094848,0.0,0.17,0.08,0.259584,0.19136,0.17,0.1248,0.17,0.12,0.066144,0.5184,0.0,0.0,0.2563459459459459,0.1154865671641791,0.04,0.429,0.14,0.09293617021276594,0.0,0.13074285714285713,0.15,0.02,0.27,0.09792,0.0,0.11,0.0
2023-04-30,0.4992,0.254592,0.6047999999999999,0.139776,0.0,0.18,0.08,0.264576,0.19968,0.2,0.07325217391304348,0.16,0.13,0.0,0.528,0.0,0.0,0.21924324324324324,0.0,0.04,0.4914,0.14,0.11683404255319149,0.0,0.10994285714285713,0.14,0.03,0.26,0.08832,0.0,0.12,0.0
2023-05-07,0.5559272727272726,0.279552,0.5856,0.077376,0.0,0.2,0.07,0.194688,0.24128,0.19,0.07325217391304348,0.17,0.12,0.0,0.5184,0.0,0.0,0.2597189189189189,0.0,0.04,0.4758,0.14,0.140731914893617,0.0,0.08914285714285713,0.15,0.02,0.25,0.0,0.0,0.13,0.0
2023-05-14,0.5332363636363636,0.23961599999999997,0.48,0.14476799999999998,0.06914594594594595,0.19,0.07,0.244608,0.29951999999999995,0.18,0.12208695652173912,0.16,0.11,0.0,0.39359999999999995,0.0,0.0,0.20912432432432432,0.1061731343283582,0.04,0.46799999999999997,0.14,0.09293617021276594,0.0,0.11588571428571429,0.14,0.02,0.25,0.07872,0.0,0.12,0.0
2023-05-21,0.5786181818181818,0.209664,0.5856,0.114816,0.0,0.17,0.08,0.2496,0.17472,0.16,0.0976695652173913,0.16,0.12,0.083616,0.432,0.0,0.0,0.23273513513513513,0.0800955223880597,0.04,0.429,0.16,0.08762553191489361,0.0,0.07428571428571429,0.14,0.03,0.26,0.0,0.0,0.14,0.0
2023-05-28,0.44247272727272724,0.20467199999999997,0.44159999999999994,0.10732799999999999,0.0,0.14,0.08,0.304512,0.24128,0.17,0.1844869565217391,0.14,0.1,0.063648,0.4224,0.0,0.0,0.21249729729729727,0.0,0.05,0.4446,0.16,0.0982468085106383,0.0,0.10994285714285713,0.13,0.03,0.21,0.09408,0.0,0.13,0.0
2023-06-04,0.5445818181818182,0.194688,0.5472,0.20467199999999997,0.0,0.13,0.07,0.23462399999999997,0.21631999999999998,0.17,0.1058086956521739,0.15,0.11,0.0,0.384,0.0,0.0,0.1855135135135135,0.0,0.04,0.4914,0.16,0.13807659574468084,0.0,0.10697142857142856,0.14,0.02,0.22,0.08639999999999999,0.0,0.13,0.0
2023-06-11,0.5218909090909091,0.23961599999999997,0.6624,0.0,0.06408648648648647,0.14,0.08,0.209664,0.09984,0.17,0.14650434782608696,0.14,0.11,0.0,0.5663999999999999,0.0,0.0,0.16527567567567567,0.0,0.05,0.38999999999999996,0.15,0.10355744680851063,0.0,0.08022857142857143,0.14,0.03,0.21,0.10752,0.0,0.12,0.0
2023-06-18,0.46516363636363633,0.2496,0.5663999999999999,0.164736,0.0,0.13,0.08,0.20467199999999997,0.19136,0.16,0.1248,0.13,0.12,0.0,0.36479999999999996,0.0,0.0,0.23273513513513513,0.08382089552238806,0.04,0.4134,0.17,0.09028085106382978,0.0,0.06537142857142857,0.14,0.03,0.22,0.1056,0.0,0.12,0.0
2023-06-25,0.4992,0.264576,0.6144000000000001,0.08985599999999999,0.0,0.1,0.08,0.23462399999999997,0.19968,0.16,0.09224347826086955,0.14,0.11,0.0,0.4032,0.0,0.0,0.20237837837837838,0.0,0.05,0.4446,0.15,0.0982468085106383,0.0,0.09805714285714286,0.14,0.03,0.21,0.09984,0.0,0.11,0.0
2023-07-02,0.5105454545454545,0.27456,0.6624,0.08985599999999999,0.07251891891891891,0.1,0.08,0.19968,0.15808,0.17,0.20619130434782607,0.14,0.1,0.0,0.432,0.0,0.0,0.20237837837837838,0.0,0.05,0.5304,0.16,0.06638297872340425,0.0,0.11588571428571429,0.14,0.03,0.22,0.0,0.0,0.11,0.0
2023-07-09,0.5332363636363636,0.259584,0.576,0.16224,0.0,0.12,0.09,0.19968,0.14143999999999998,0.21,0.1410782608695652,0.15,0.14,0.0,0.36479999999999996,0.0,0.0,0.21249729729729727,0.0,0.04,0.46799999999999997,0.15,0.0,0.0,0.07428571428571429,0.13,0.04,0.22,0.08256,0.0,0.11,0.0
